source_split,source_id,text,emoji_type,emotion_group
train,vsmec_train_1322,"hahaa , đợi em ngủ chút tí ròii buôn :))",emoticon,positive
train,vsmec_train_1323,móe mình chưa gặp cảnh này chỉ có dọn bánh kem bọn ném nhau dính lên mọi thứ hòa với bãi nôn thôi 😱😱😱,unicode,anger
train,vsmec_train_1324,nhớ con gái tao quá :((((,emoticon,sadness
train,vsmec_train_1328,"per một thời mình ở bên nhau 😘😘😘😘, nhớ ghê",unicode,positive
train,vsmec_train_1332,thằng nào chưa bước vào quán bar hay karaoke giống tao không 😂 trai ngoan điểm danh 😄,unicode,positive
train,vsmec_train_1333,xinh mà còn ngáo nữa thì người yêu mới cưng =)),emoticon,positive
train,vsmec_train_1336,":)))) cuộc sống mà . ngày càng thấy bản thân quá nhạt và "" duyên "" :v",emoticon,sadness
train,vsmec_train_1341,lại là án oan sai 😔😔😔,unicode,sadness
train,vsmec_train_1343,tao quen rồi 😌,unicode,positive
train,vsmec_train_1347,đéo tin gì cả 😑,unicode,neutral
train,vsmec_train_1348,xem mà cuối phim thấy tội chị ma nữ 😂,unicode,sadness
train,vsmec_train_1354,em per gì gì đang hot đi làm lại ngực mà đi đoạn đường này thì ngải cứu :)),emoticon,neutral
train,vsmec_train_1362,tao cũng có 1 con đi lạc 1 tuần xong nó về bắt cho tao 2 con chuột làm tao mất ngủ xong hôm sau nó đi tiếp 😞 tao mong nó về lắm 😞,unicode,sadness
train,vsmec_train_1364,lâu lâu được nghe truyện cổ tích thấy còn niềm tin vào cuộc sống 🤣🤣,unicode,positive
train,vsmec_train_1365,tao lại thích chua lè chua loét chứ :))),emoticon,positive
train,vsmec_train_1370,"nếu không làm được thì nghỉ đi để người khác làm . đừng để vì mình mà làm ảnh hưởng đến uy tín , danh dự , nhân phẩm của chị em trong ngành . 😌",unicode,anger
train,vsmec_train_1375,đơn giản 🙂,unicode,positive
train,vsmec_train_1376,rủ được crush đi thì không cần qua đây nữa rồi admin ưiiii :(((,emoticon,sadness
train,vsmec_train_1380,"hồi bé đi mua xôi bị một đàn ngỗng đuổi 🙂 may mình đi xe đạp không thì ăn lol ** với chúng nó , cái thứ mất dậy 🙎🏻‍♀️🙎🏻‍♀️🙎🏻‍♀️",unicode,fear
train,vsmec_train_1383,cố gắng lên cụ nhé !!❤,unicode,neutral
train,vsmec_train_1385,"có tài nhưng đôi lúc muốn làm diễn viên hài 🤣🤣🤣, khoái thanh niên này buồn cười vkl",unicode,positive
train,vsmec_train_1388,sao lại có chuyện vô lý như vậy được chứ 😠. rồi bé nhỏ sẽ như thế nào khi chứng kiến bố nó bị đâm ngay trước mặt nó . nghĩ đã không dám nghĩ tới rồi thấy thương bé quá .,unicode,neutral
train,vsmec_train_1389,trông anh thần thái vãi :v,emoticon,positive
train,vsmec_train_1391,giống ml em tao hồi n nhỏ vãi . muốn ngủ với mẹ nhưng bị tao nịnh nọt bắt lên ngủ với tao :)),emoticon,positive
train,vsmec_train_1400,"xời tưởng gì , cái này tao làm được =)))",emoticon,positive
train,vsmec_train_1402,giao lưu tí không . tự bấm chứ không mua =))),emoticon,positive
train,vsmec_train_1405,hạnh phúc là đây chứ đâu =))),emoticon,positive
train,vsmec_train_1407,môn này đéo dành cho những người chân ngắn như tao :) bay qua chắc lọt mẹ xuống sông ^^,emoticon,fear
train,vsmec_train_1408,xem đi xem lại vẫn hay ;)))))),emoticon,positive
train,vsmec_train_1413,:))) mình sướng mà mình không biết hưởng nhìn lại những mảnh đời bất hạnh mình nguối mặt thẹn gấp 100 lần,emoticon,sadness
train,vsmec_train_1414,per đến con nít chúng ta cũng không bằng là sao ......... tuổi thơ và tuổi thanh xuân nợ chúng ta quá nhiều thứ rồi 😭😭😭😭,unicode,sadness
train,vsmec_train_1419,lâu lâu tự nhiên ghen mặc dù đéo là gì của nhau 🙃🙃🙃,unicode,anger
train,vsmec_train_1424,maii ban thanh nhung nhớ cái này không hic 😭😭😭😭😭,unicode,sadness
train,vsmec_train_1428,chưa bao giờ còn yêu nhiều hơn thế 😍😍 bởi cha mẹ cho tôi tất cả,unicode,positive
train,vsmec_train_1432,tao khuyên bọn mày đừng dắt bọn con gái theo . nó bắt bọn mày cõng nhảy qua đấy :))),emoticon,anger
train,vsmec_train_1434,hai bác học nghiêm túc ghê :))),emoticon,positive
train,vsmec_train_1438,ôi vãi nhìn ảnh giật mình đám nghiệt súc cười nhé răng !!!!!! đhs ... 😞 đẻ ra đau bết cả lồn,unicode,anger
train,vsmec_train_1443,"ảnh đẹp lắm , nhưng không có những người khổ này thì sẽ đẹp hơn 🙂",unicode,neutral
train,vsmec_train_1447,làm sao mặc áo được ta 😂😂,unicode,interest
train,vsmec_train_1448,"ê tao cũng hay giữ mấy cái linh tinh lại như vậy để vài năm sau mở ra xem lại có cảm giác hoài niệm , mà mẹ tao bắt tao vứt hết rồi 😢",unicode,sadness
train,vsmec_train_1449,ảnh đẹp quá 😍,unicode,positive
train,vsmec_train_1450,"t không tiếc mấy ly trà sữa , chỉ thấy tội cho mấy cô lao công dọn dẹp mà thôi 😔",unicode,sadness
train,vsmec_train_1451,người lớn tuổi nhiều lúc rất dễ thương 😊❤,unicode,positive
train,vsmec_train_1454,có ai ngu như tao không đơn phương con nhỏ cạnh nhà 4 năm mặc dù nó ngồi chung bàn với tao suốt mấy năm cấp 3 :(((,emoticon,sadness
train,vsmec_train_1461,mai người ta đi học mai tao đi du lịch ố la la =))))))))))))),emoticon,positive
train,vsmec_train_1466,năm nay con bao nhiêu tuổi rồi ? =)),emoticon,neutral
train,vsmec_train_1472,hay bị giật khô trên đó rồi :(,emoticon,sadness
train,vsmec_train_1474,đéo có người thương để mà làm ấy chứ :(,emoticon,sadness
train,vsmec_train_1477,chạy ngay đi 😨😨 trước khi bọn chủ tịch vào đây và giả làm con c * c gì đó rồi bị coi thường và tụi bay phải nhận cái kết đấy . 😬😬😬😬,unicode,neutral
train,vsmec_train_1481,ngày buồn nhất trời đổ cơn mưa :(,emoticon,sadness
train,vsmec_train_1482,không có khúc rớt dt hả .. 😑,unicode,neutral
train,vsmec_train_1483,như con điên :)),emoticon,anger
train,vsmec_train_1484,tao lại bị mọc lông chân rồi :((,emoticon,sadness
train,vsmec_train_1487,"vãi cả ngứa mắt :)). lập luận rất là có cái "" lí "" luôn . đấy , ngứa mắt là sai cả lí rồi nhé mấy ông đỗ xe =)))",emoticon,anger
train,vsmec_train_1490,giá mà có ai để giận :v,emoticon,sadness
train,vsmec_train_1493,cuối ngày hình ảnh của ông bà là đẹp nhất ... chúc ông bà mãi hạnh phúc sống thật lâu lâu nhé 😘😘😘,unicode,positive
train,vsmec_train_1511,đẹp quá v 😍😍,unicode,positive
train,vsmec_train_1512,:) thế trong trường hợp này thì sao ? có nhiều xe lắm đâu cụ,emoticon,neutral
train,vsmec_train_1514,per dăm ba cái con nhện :))))),emoticon,neutral
train,vsmec_train_1515,ủa rồi chân một khúc như tao nhảy kiểu gì ? 🙂,unicode,neutral
train,vsmec_train_1525,per :))) không bù cho nhũng người như cta,emoticon,sadness
train,vsmec_train_1537,per em đã tìm ra giải pháp thiết kế rồi nhé :))),emoticon,positive
train,vsmec_train_1539,per may cho bạn 😄😄😄,unicode,positive
train,vsmec_train_1540,đợi đến ngày họp lớp đi 😪,unicode,sadness
train,vsmec_train_1541,tao thích con trai đầu tóc gọn gàng vãi_chưởng 🙃,unicode,positive
train,vsmec_train_1542,"hành động đẹp chứ sao , đằng nào cũng tiệt kiệm hơn :)) 0",emoticon,positive
train,vsmec_train_1547,"mới đây mẹ tao giúp tao làm lại giấy khai sinh . mẹ có hỏi "" mày sinh ngày mấy để mẹ làm ""😑",unicode,sadness
train,vsmec_train_1549,hú hồn chim én :)),emoticon,fear
train,vsmec_train_1551,"bờ biển thì rộng , có những chỗ mày viết có thể rất lâu sau mới bị lấp đi tại sao chọn chỗ khó khăn nhất vậy . thảo nào đéo bao giờ có người yêu :))",emoticon,anger
train,vsmec_train_1552,mệt mõi 😥,unicode,sadness
train,vsmec_train_1553,đã thử và rất thích thú 😆.,unicode,positive
train,vsmec_train_1554,"ủa bất ngờ đây , thanh niên nào đây =))))",emoticon,interest
train,vsmec_train_1557,"thiệt ra bạn mày đẹp hơn , vì màt chỉ được cái lưng dài lười biếng thui 🙃🙃",unicode,anger
train,vsmec_train_1560,năm nay vào quán net ngồi cho đỡ phải nhìn .....☺️,unicode,sadness
train,vsmec_train_1561,bé tí mà đã có múi rồi :))),emoticon,positive
train,vsmec_train_1570,dăm ba cái kỉu đây hồi nhỏ tao đốt chấy vài á mà 😃,unicode,positive
train,vsmec_train_1574,tao của ngày này năm trước đang ước đừng lấy quỳ tím đem ra thử nghiệm . :(,emoticon,sadness
train,vsmec_train_1576,ôi không đừng vậy mà :((,emoticon,sadness
train,vsmec_train_1580,có thể là nó yêu mày :)),emoticon,neutral
train,vsmec_train_1585,"bảo không ly hôn cơ mà 😑, dma chơi nhau à",unicode,anger
train,vsmec_train_1587,per thật sự là có cách nào dắt bé đi theo được không ? 😭,unicode,neutral
train,vsmec_train_1588,"thâ ̣ tao ra thi ̀ nê ́ u 1 thă ̀ người con trai no ́ yêu mày va ̀ coi tro ̣ người mày , câ ̀ n mày thi ̀ mày co ́ qua ́ i thai thê ́ na ̀ o no ́ cu ̃ người chi ̣ u đươ ̣ c va ̀ cô ́ gă ́ người la ̀ mày mày vui 🙂",unicode,positive
train,vsmec_train_1594,nằm đó mà mơ 🙂,unicode,anger
train,vsmec_train_1597,gắt quá nha 😂,unicode,anger
train,vsmec_train_1600,"ngồi chờ một người đi qua 1 và coi đó như 1 sự tình cờ 😂😂😂 tao đã từng , nhưng đó là tao của ngày xưa . buồn cười thật 😁",unicode,positive
train,vsmec_train_1602,khóc vãi 😭,unicode,sadness
train,vsmec_train_1606,lại là bà hàng xóm 😒,unicode,anger
train,vsmec_train_1607,bọn óc vật 🙂 đụng vào con cháu nhà tao thử,unicode,anger
train,vsmec_train_1612,gv có tâm vãi 😂,unicode,positive
train,vsmec_train_1613,cầu mong chú có cuộc sống tốt hơn ❤,unicode,positive
train,vsmec_train_1614,"bạn bè thì nó hỏi han , hay nhắn tin thôi .. hồi trước hay ảo tưởng lắm , nhưng giờ lớn nên hết trẻ trâu rồi 🤣",unicode,neutral
train,vsmec_train_1615,khớp vãi =))))))) mặt con bé,emoticon,positive
train,vsmec_train_1617,tao đéo ghê con rắn tao ghê mấy cái trồi lên kìa :))),emoticon,fear
train,vsmec_train_1618,ngày ấy cũng từng như vậy ☺️,unicode,positive
train,vsmec_train_1621,"lúc sinh ra rồi , con gái không nói , là con trai thì ổng sẽ phải ước mình chưa đẻ ra nó , có thêm đứa tranh vợ với mình mà 😂😂",unicode,neutral
train,vsmec_train_1622,cưng xĩu 😊😊,unicode,positive
train,vsmec_train_1624,"nghĩ đến cảnh mặc áo là cảm thấy mất cả tuổi thanh xuân , chưa kể là lúc ngứa thì gãi kiểu gì 😂😂",unicode,positive
train,vsmec_train_1625,cứ thấy nó là ăn không còn xác thì lấy gì chúng kịp phá . nhìn thèm ứ chịu được 😔😔😔,unicode,sadness
train,vsmec_train_1631,mặt con mèo giải trí dữ 😬,unicode,positive
train,vsmec_train_1633,"đã ra tù nhưng chắc nhớ tù quá , muốn quay lại trại nên mặc quả đồ này :vậy",emoticon,anger
train,vsmec_train_1636,khi cô đơn lòng em nhớ ai :((,emoticon,sadness
train,vsmec_train_1638,"đang định đi nhổ răng khôn , nghe được tin này thấy ghê răng 😁",unicode,fear
train,vsmec_train_1639,"ước gì boss không co chân lên , tao vẫn sẽ nghĩ là boss thật khí chất =)))",emoticon,sadness
train,vsmec_train_1641,ha ha ❤️ chất lắm,unicode,positive
train,vsmec_train_1647,quan trọng là có per luôn tạo độ khó game cho tôi :))) và không thể thiếu sự trợ giúp của các anh em trong team 😂,unicode+emoticon,positive
train,vsmec_train_1651,"mỗi ngày đi làm về , tôi không vội vào thang ngay mà thường ngồi sảnh tầm 20p chỉ để ngắm gái xinh cùng tòa 😆.",unicode,positive
train,vsmec_train_1656,đúng là tấm gương xáng để con cháu noi theo =)))))),emoticon,positive
train,vsmec_train_1660,cách này nhiều người áp dụng quá rồi :))),emoticon,positive
train,vsmec_train_1662,doume khó vậy mà cũng nghĩ ra được 🤣,unicode,interest
train,vsmec_train_1663,sao ảnh này nhìn con rắn đáng yêuc vãi :))),emoticon,positive
train,vsmec_train_1668,đã từng . và bị phũ như 1 con chó 🐶😂😂😂😂,unicode,sadness
train,vsmec_train_1675,"t sẽ tự an ủi tất cả chỉ là diễn thôi , diễn thôi , đéo thể tin được đâu 😏",unicode,anger
train,vsmec_train_1677,tin tao đi tiền là thứ duy nhất làm động lực để mày vui :)) tao chia tay xong . cắm mặt vào làm để mua sắm và du lịch :)),emoticon,neutral
train,vsmec_train_1679,cho nó cắn phát xem có thành spider man không 😂,unicode,positive
train,vsmec_train_1680,bếp ga hj hj 🤣🤣🤣🤣🤣🤣,unicode,positive
train,vsmec_train_1684,giống thằng này vãi :))),emoticon,positive
train,vsmec_train_1685,"năm nào cả sinh nhật âm hay dương mẹ cũng gọi điện cho mình , bà ngoại trên 80 , bác ruột mình đều nhớ hết 😂😂😂",unicode,positive
train,vsmec_train_1686,quan trọng nhất vẫn là tấm lòng 🙂,unicode,neutral
train,vsmec_train_1687,cái mặt hoang mang thấy thương 😆❤️,unicode,positive
train,vsmec_train_1689,coi mà cái tay nó rung trái tim nó đập sợ cái thằng đó té sấp mặt luôn thì không bình thường họa mi còn hót được không :)))),emoticon,fear
train,vsmec_train_1691,hỡi thế gian tình ái là chi mà đôi lứa nguyện thề sống chết ? 😁😁,unicode,neutral
train,vsmec_train_1694,chuẩn kkk 😁,unicode,positive
train,vsmec_train_1695,😂😂😂 nhìn và đợi chúng nó chia tay,unicode,neutral
train,vsmec_train_1698,họ có thể không giàu có về vật chất nhưng hạnh phúc của họ giàu hơn rất nhìu người ❤,unicode,neutral
train,vsmec_train_1701,"per đi làm với c mình vui hết xẩy , trừ những lúc khó tính :))",emoticon,positive
train,vsmec_train_1703,cảm thấy sợ mấy thứ suy nghĩ cổ hủ của người lớn :(,emoticon,sadness
train,vsmec_train_1704,bò ra mà cười :)),emoticon,positive
train,vsmec_train_1710,đi xem 1 mình có sợ ma không 🤔,unicode,neutral
train,vsmec_train_1715,mày giận lại tao hả tốt quá bố mày được đi chơi game rồi . tối về dỗ nó sau . chờ mãi câu giận của mày :)),emoticon,positive
train,vsmec_train_1720,bình tĩnh vãi_chưởng =)),emoticon,positive
train,vsmec_train_1721,đai giảm tốc độ kiểu ấy mà gặp mấy bà đang đau đẻ là xác định đẻ trên xe hay ở nhà đi rồi hẳn đem lên bệnh viện 😂😂😂,unicode,anger
train,vsmec_train_1723,đứa nào tin là đơn giản thế ra đây tao tát cho vài cái cho tỉnh :),emoticon,anger
train,vsmec_train_1724,mẹ . trung thu là tết thiếu nhi . có phải mùa động dục đâu mà phải có người yêu nhỉ . vớ va vớ vẩn 😒,unicode,anger
train,vsmec_train_1725,nhiều khi cũng muốn người yêu chọc để dỗi phát cho bằng người ta . mà nhận ra mình làm gì có người yêu 😌,unicode,sadness
train,vsmec_train_1728,khác đéo gì . về thái độ lồi lõm nhìn muốn sút cho phát 🤬🤬,unicode,anger
train,vsmec_train_1734,làm ở đâu không quan trọng . quan trọng là có chị em tốt để tạo nghiệp :)))),emoticon,positive
train,vsmec_train_1739,"vãi cả phí , có ... 81 tỷ hoy 😓",unicode,sadness
train,vsmec_train_1743,giận làm gì cho mệt 🙄 đằng nào mày cũnh phải xin lỗi tao mà,unicode,neutral
train,vsmec_train_1746,nín đi . sang ngủ với mẹ đi đêm nay anh chông chị cho =))),emoticon,positive
train,vsmec_train_1751,hỏi thế gian tình ái là chi =)))),emoticon,neutral
train,vsmec_train_1753,vặt đôi gương cảnh cáo :)),emoticon,anger
train,vsmec_train_1760,đó là dấu hiện của sự trưởng thành =))))))))),emoticon,positive
train,vsmec_train_1761,cứ mỗi lần có phim hay là xách nhau đi 🤣,unicode,positive
train,vsmec_train_1762,vãi đông như này á 😢,unicode,interest
train,vsmec_train_1763,cười muốn tắt thở 😂😂😂,unicode,positive
train,vsmec_train_1765,per không lẽ sau này kím bạn trai không tập gym 😖,unicode,sadness
train,vsmec_train_1766,per huhuu không biết lúc đấy thực tập chưa :(((,emoticon,sadness
train,vsmec_train_1768,"per cái thứ yêu nghiệt này cứ thấy tao như thấy crush , cứ gặp tao là đuổi :)",emoticon,anger
train,vsmec_train_1769,"ốm cũng được , chỉ cần mát thôi 😌",unicode,neutral
train,vsmec_train_1772,chứ còn con mẹ gì nữa 😔,unicode,anger
train,vsmec_train_1773,"per 2ce thì có thể làm được , ly mà làm như vầy thì 🤣",unicode,neutral
train,vsmec_train_1776,yêu chết dược 😍😍😍,unicode,positive
train,vsmec_train_1777,"thằng bạn ngồi kế bên lớp 2 nhà bán vàng mà nó học dốt , thế là làm bình thường về nhà cho nó , 1 bài 2k , mồi ngày kiếm 8 - 10k 🤑",unicode,positive
train,vsmec_train_1778,để tao nấu thì quên luôn . xác định tối đó đói :((,emoticon,sadness
train,vsmec_train_1779,ngưỡn mộ chi lâu lắm oy . mà giờ biết thêm nhiều về chj nữa nên càng yêuc chj nhiều hơn 😍😍😍,unicode,positive
train,vsmec_train_1781,còn nhiều người chưa có người yêu lắm :),emoticon,neutral
train,vsmec_train_1784,🤣 lau mặt bằng quần chíp của vợ à ?,unicode,positive
train,vsmec_train_1785,đồng nghiệp của tôi là ai 😑,unicode,anger
train,vsmec_train_1787,"khi xưa bị rượt 1 lần mà nhớ đời , còn mổ tao nữa chứ 😨😨😨",unicode,fear
train,vsmec_train_1788,việc mày giận lại không còn quan trọng khi mày đéo còn là món mà nó hứng thú nữa 🙂,unicode,anger
train,vsmec_train_1789,gì mà ghê vậy 😑 sởn gai ốc,unicode,fear
train,vsmec_train_1790,ngầu lắm bạn ạ ^^,emoticon,positive
train,vsmec_train_1792,dăm ba chuyện hẹn hò có gì hay ho 😌 nhưng mà thi thoảng có dăm ba cái chuyện này cũng hay 🙂 tóm lại xem để giải trí đỡ buồn cũng tốt 🙂,unicode,positive
train,vsmec_train_1796,"sao mày không như crush của tao , thuỷ triều lên cũng đéo sợ nhé 😆",unicode,positive
train,vsmec_train_1797,khổ thân vãi :)) xong bà lườm luôn :)),emoticon,sadness
train,vsmec_train_1798,học sinh cứ làm mấy việc tốt như thế này có phải các phụ huynh yên tâm không . 😍😍,unicode,neutral
train,vsmec_train_1799,dù trời có sập cũng phải ăn đã nhé :))) anh có gấp lắm cũng phải chờ em nhé 🤣🤣🤣,unicode+emoticon,positive
train,vsmec_train_1805,"thật là romantic , mà mà mà ... sao nghĩ tới cảnh động phòng hoa chúc tao thấy nhột nhột lỗ đít 😧😧",unicode,fear
train,vsmec_train_1809,hôm nay anh xin lỗi em về những việc anh đã làm hôm nay .. anh không thể kiểm soát não anh được nữa rồi 🤫,unicode,sadness
train,vsmec_train_1814,hồi lúc nhà tao nuôi mấy con ngỗng . mỗi lần đi ngang nó là nó đòi dí cắn mà trong khi tao là người cho nó ăn . thứ ngu như bò 😤😤,unicode,anger
train,vsmec_train_1821,có đủ mọi gia vị :< em thấy vị đắng của sự chua sót quá nhiều :),emoticon,sadness
train,vsmec_train_1826,:( cầu chúa ơn nhiều ban bình an cho những người kém may mắn như vậy,emoticon,sadness
train,vsmec_train_1827,đéo hề dễ thương khi nó cười với đứa khác :)),emoticon,anger
train,vsmec_train_1830,"trượt rồi , còn đâu mà rủ 😞",unicode,sadness
train,vsmec_train_1832,"kiến đỏ thì được , nhưng đây thì lại mấy con kiến hay bò qua cứt .... mấy ổng ăn ngon vãi 😐",unicode,anger
train,vsmec_train_1833,azz :3 mặt cưng xĩu,emoticon,positive
train,vsmec_train_1834,"lâu lắm đéo được gặp nhện trong wc , quên mất cảm giác nhịn ỉa như nào rồi 😂",unicode,fear
train,vsmec_train_1837,gặp tao cũng thế :))),emoticon,positive
train,vsmec_train_1839,chụp xong về chia tay ráng chịu :))),emoticon,anger
train,vsmec_train_1842,giống con nít quá ba :))),emoticon,anger
train,vsmec_train_1844,"ngày xưa toàn bị mẹ đánh bằng dây điện , vụt phát nào ứa máu phát đấy . giờ nghĩ lại tự nhiên lại thấy hay , vì ngày xưa mẹ nghiêm khắc như thế giờ mình mới ngoan 🙂",unicode,positive
train,vsmec_train_1848,nào tao cũng phải thử =)))),emoticon,positive
train,vsmec_train_1849,ngu thì chết . chẳng biết nó nghĩ sao mà lao vô cướp ngân hàng ... có thằng nào thoát bao giờ đâu . không biết nó có hiểu không 😅😅😅,unicode,anger
train,vsmec_train_1855,con mèo mặt lol dám đập con thỏ của tao sao 😡😡😡. dkm mày,unicode,anger
train,vsmec_train_1856,sau nay em cung uoc duoc nhu vay ❤,unicode,positive
train,vsmec_train_1858,một năm đầy biến động và thăng trầm của nước pháp ☹️,unicode,sadness
train,vsmec_train_1859,"dm gì cũng bắt phải làm , phí thu vãi thì chả top1 :))) nhân với chả viên",emoticon,anger
train,vsmec_train_1860,per :)) hiểu được nỗi lòng anh chưa ! mốt đừng giận anh nhiều nữa nha,emoticon,positive
train,vsmec_train_1861,việt nam có hệ thống bật tường sắt như nước ngoài luôn à :v,emoticon,interest
train,vsmec_train_1867,3 giờ sáng nằm xem xong khóc miên man 😢😢,unicode,sadness
train,vsmec_train_1869,hóa chó nhiều quá thì cũng có lúc phải hóa thành người chứ =)))),emoticon,neutral
train,vsmec_train_1872,cảm ơn những người thả 😡 nên mình biết là đéo hay nên mình đéo xem . may vãi,unicode,positive
train,vsmec_train_1876,thanh xuân là để bỏ lỡ 😔,unicode,sadness
train,vsmec_train_1879,năm ngoái nhìn rồi năm nay ở nhà xem lại phim ác quỷ valak the nun .😄😄,unicode,positive
train,vsmec_train_1880,đẹp trai v :((((,emoticon,positive
train,vsmec_train_1888,ám ảnh đến bây giờ 24 tuổi vẫn sợ ngỗng :))),emoticon,fear
train,vsmec_train_1889,"thao trường đổ mồ hôi để chiến trường đỡ đổ máu , ý thức từ bé đi 🙂",unicode,neutral
train,vsmec_train_1895,:))) đồng nghiệp đáng yêu,emoticon,positive
train,vsmec_train_1898,dume hẩy kiểu đó làm sao mấy bà kia ăn dô nữa 🙂,unicode,anger
train,vsmec_train_1899,crush của tao cười hơi bị xinh :3 xinh + cười = đỗ mãi • 3 •,emoticon,positive
train,vsmec_train_1901,woa ... dài dữ ..😃😃,unicode,interest
train,vsmec_train_1902,đừng ai lấy cả hộp kẹp của anh ý nhé :(((,emoticon,fear
train,vsmec_train_1905,sau vụ 200k thì vụ 5tr này có nội dung hài hước y hịt :)))),emoticon,positive
train,vsmec_train_1912,ra xã hội rồi mới biết mình còn may mắn hơn rất nhiều người vậy nên hãy trân trọng những gì mình có 😊,unicode,positive
train,vsmec_train_1913,đéo thấy vui đến lúc nó dừng xe đạp nó vả cho vỡ mõm lại hỏi tại sao 😌,unicode,anger
train,vsmec_train_1921,nhiều cụ cứ chửi người ta mà không chịu xem lại bản thân mình :)),emoticon,anger
train,vsmec_train_1922,đi hành xác chẳng có cái vẹo gì :))) tao đi 1 lần tao cạch,emoticon,anger
train,vsmec_train_1927,con gái thật lòng nhất khi con trai không có gì . con trai thật lòng nhất khi anh ta có tất cả mọi thứ . cuộc sống mà 🙄 có chắc mình thấy gái xinh là không tớn lên không mà đòi con người ta không mê tiền . phát biểu nghe thực dụng vãi,unicode,anger
train,vsmec_train_1928,"dume lương cao nhất vẫn là các lãnh đạo nhé , trăm đến nghìn tỷ :))) mà toàn chạy thêm xe ôm với bán rau :))))",emoticon,anger
train,vsmec_train_1929,cuối cùng tao cũng được xem hết mấy cái video mà trước đọc comt đéo hiểu gì 🤣🤣,unicode,positive
train,vsmec_train_1930,cái phim vietsub đang hay lồng tiếng vào nghe dị ứng thật 😒😒,unicode,anger
train,vsmec_train_1933,hôm ấy tao chân ướt chân ráo từ quận 6 lên quận 3 cũng rẽ trái đoạn ntmk và cmt8 . mất 3 lít :( khôn hẳn ra,emoticon,sadness
train,vsmec_train_1935,tìm mọi lí do để có thể chạy xe ngang nhà nhìn nhà nó phát xong cười mãn nguyện đi về :)),emoticon,positive
train,vsmec_train_1938,tính ra tao lúc nào cũng hài hước vui vẻ luôn đó trời :)))),emoticon,positive
train,vsmec_train_1945,"còn tôi thì lại khác , thanh xuân của tôi chả có bây giờ gặp được aiii và hạnh phúc bền lâu cả :(",emoticon,sadness
train,vsmec_train_1952,"hy vọng chừng đó con đã đi mẫu giáo lớn , 1 xe bảy chổ và nhà hai tấm 🤣",unicode,positive
train,vsmec_train_1955,không sao đâu :) bệnh này lây qua đường tình bạn,emoticon,neutral
train,vsmec_train_1957,súc vật là có thật .😏,unicode,anger
train,vsmec_train_1958,anh vui thì anh ngồi thôi ... chú cự để mặc anh . :v,emoticon,positive
train,vsmec_train_1962,như kiểu người yêu luôn ấy =))) nhẹ nhàng,emoticon,positive
train,vsmec_train_1964,chỉ mong cảnh này sẽ không còn xãy ra ở xã hội này nữa . bất hạnh vậy đủ rồi 😞🙁,unicode,sadness
train,vsmec_train_1970,ước gì tôi cũng được kiên trì như anh ấy để dạy con gào mất nết nhà tôi 😪,unicode,sadness
train,vsmec_train_1972,khi nào có người mang trầu cau sang hỏi cưới thì tao kết hôn . hỏi thừa thế 😒,unicode,anger
train,vsmec_train_1974,"vừa về xong , phải nói là đông vãi đông chứ không phải đông bình thường =))))",emoticon,positive
train,vsmec_train_1975,trên đời vẫn còn nhiều điều tốt đẹp ❤️,unicode,positive
train,vsmec_train_1977,mẹ thấy đơn giản không ? đấy giờ chỉ việc lên số cái .... lên ...☝️☝️,unicode,positive
train,vsmec_train_1993,rồi nhận ra chỉ mình là cảm thấy như thế thôi hả :(,emoticon,sadness
train,vsmec_train_1995,ngày nào cũng ngủ với mẹ rồi mà vẫn còn tiếc :))))),emoticon,positive
train,vsmec_train_1996,"thằng nào vẽ đẹp , vẽ giúp tao tấm ảnh per phòng hờ cúp điện không có tài liệu quay tay :(",emoticon,positive
train,vsmec_train_1998,thề luôn con ngáo nó thích trêu mấy đứa sợ sợ như này =)),emoticon,positive
train,vsmec_train_2002,má :))) đoạn đeo mặt nạ kinh dị vkl :)),emoticon,fear
train,vsmec_train_2003,thế mới bảo . chủ động riết rồi nó xem thường :)),emoticon,anger
train,vsmec_train_2004,cafe nguyên chất 🙂,unicode,neutral
train,vsmec_train_2006,các mày trốn đi bọn chủ tịch đang đến kìa 😨😨😨,unicode,fear
train,vsmec_train_2007,cái này phải hơn 20 năm rồi . lần đầu không biết canh lửa nên cơm khét hoài 🤣🤣🤣🤣🤣,unicode,positive
train,vsmec_train_2014,mệt như chó :3 nhưng mà hoan hỉ đầu năm đi xin lộc :v,emoticon,positive
train,vsmec_train_2019,"per nếu có khi nào thấy bản thân vô dụng hay là thất bại , thì hãy nhớ có những người chế tạo ra mấy cái của nợ này . =))",emoticon,positive
train,vsmec_train_2022,em chờ được mà 🙂,unicode,positive
train,vsmec_train_2023,thanh niên thích chơi nổi nhưng nói ngọng :vậy,emoticon,anger
train,vsmec_train_2024,sau khi xem ảnh này xong tôi quyết định ... mua honda :v,emoticon,positive
train,vsmec_train_2025,tao cừi tao ỉa 🤣🤣🤣,unicode,positive
train,vsmec_train_2026,per tuổi thơ của mềnh đi học là lúc nào bạn tao cũng ngồi trên và khi nào múa giờ ra chơi cũng múa chung với mềnh 😅😅😅,unicode,positive
train,vsmec_train_2029,per bài tủ 1 thời =)),emoticon,positive
train,vsmec_train_2039,"sao nghiệt ngã vậy :'( đề nghị bắt luôn con mụ tri hô vớ vẩn , phá vỡ hạnh phúc 1 gia đình",emoticon,anger
